time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-05-29 11:40:59.146 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,23, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,180002832,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:41:59.147 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,23, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,182662752,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:42:59.148 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,23, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,185053128,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:43:59.150 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,9, ,27, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,187525328,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:44:59.151 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,24, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,190401312,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:45:59.153 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,23, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,192873632,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:46:59.156 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,32, , , , , ,3,4, , , , ,1, , , , , , , , , , , , , , , , , , ,194869432,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:47:59.158 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,23, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,197921440,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:48:59.160 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,18, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,200217720,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:49:59.163 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,16, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,202598864,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:50:59.165 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,16, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,205258896,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:51:59.167 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,16, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,208261928,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:52:59.169 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,16, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,210558024,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:53:59.171 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,15, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,213434368,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:54:59.172 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , , , , , , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,215979704,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:55:59.174 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , , , , , , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,218564944,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:56:59.176 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,1, ,1, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,223519544,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:57:59.177 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,9, ,10, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,226031864,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:58:59.180 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,22, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,228213104,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:59:59.182 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,16, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,230873456,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:00:59.184 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,1, ,1, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,233561800,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:01:59.187 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , , , , , , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,235857872,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:02:59.188 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,16, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,239024816,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:03:59.190 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,15, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,241206264,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:04:59.192 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,24, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,243775328,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:05:59.196 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,16, , , , , ,3,2, , , , ,1, , , , , , , , , , , , , , , , , , ,246416672,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:06:59.198 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,9, ,25, , , , , ,3,4, , , , ,1, , , , , , , , , , , , , , , , , , ,249235920,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:07:59.200 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,8, , , , , ,3,2, , , , ,1, , , , , , , , , , , , , , , , , , ,251606968,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:08:59.201 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,16, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,253988336,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:09:59.202 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,24, , , , , ,3,4, , , , ,1, , , , , , , , , , , , , , , , , , ,256284616,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:10:59.203 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,44, ,44, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,259356992,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:11:59.206 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,15, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,261869144,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:12:59.207 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,47, ,55, , , , , ,3,2, , , , ,1, , , , , , , , , , , , , , , , , , ,264664688,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:13:59.210 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,9, ,25, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,267548856,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:14:59.213 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,1, ,1, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,269538080,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:15:59.216 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,16, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,272226304,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:16:59.217 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,8, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,274902128,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:17:59.221 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,9, ,25, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,277881392,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:18:59.222 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,24, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,280177688,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:19:59.227 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,9, ,25, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,283053856,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:20:59.231 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,2, ,3, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,285292280,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:21:59.232 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,8, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,287372672,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 12:22:59.235 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,9, ,16, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,290580480,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
